Price,Manufacturer,Model,Horse Power,Mileage,Transmission,Fuel,Posting Month,Posting Year,Age,country_of_origin
52500.0,SEAT,LEON,5.0,160000.0,Manual,Gasoline,November,2023,8,Spain
56000.0,SEAT,LEON ST,6.0,118000.0,Manual,Gasoline,November,2023,6,Spain
61000.0,SEAT,LEON,6.0,99000.0,Manual,Gasoline,November,2023,7,Spain
53500.0,SEAT,IBIZA,4.0,60000.0,Manual,Gasoline,November,2023,3,Spain
26000.0,SEAT,IBIZA,5.0,179000.0,Manual,Gasoline,November,2023,12,Spain
61000.0,SEAT,IBIZA,4.0,81000.0,Manual,Gasoline,November,2023,3,Spain
55000.0,SEAT,LEON,6.0,128000.0,Manual,Gasoline,November,2023,6,Spain
53000.0,SEAT,IBIZA,4.0,86000.0,Manual,Gasoline,November,2023,5,Spain
27500.0,SEAT,IBIZA,5.0,240000.0,Manual,Gasoline,November,2023,11,Spain
68000.0,SEAT,LEON,6.0,64000.0,Manual,Gasoline,November,2023,4,Spain
60000.0,SEAT,IBIZA,4.0,80000.0,Manual,Gasoline,November,2023,3,Spain
29000.0,SEAT,IBIZA,5.0,222922.0,Manual,Gasoline,November,2023,10,Spain
42500.0,SEAT,LEON,6.0,202000.0,Manual,Gasoline,November,2023,10,Spain
58000.0,SEAT,IBIZA,4.0,78000.0,Manual,Gasoline,November,2023,3,Spain
51000.0,SEAT,IBIZA,4.0,80000.0,Manual,Gasoline,November,2023,6,Spain
35000.0,SEAT,LEON,5.0,342000.0,Manual,Diesel,November,2023,13,Spain
24000.0,SEAT,IBIZA,5.0,191000.0,Manual,Gasoline,November,2023,14,Spain
29000.0,SEAT,IBIZA,4.0,92000.0,Manual,Diesel,November,2023,6,Spain
42000.0,SEAT,IBIZA,4.0,230000.0,Manual,Gasoline,November,2023,6,Spain
46500.0,SEAT,IBIZA,4.0,58000.0,Manual,Gasoline,November,2023,6,Spain
65000.0,SEAT,LEON,6.0,115000.0,Manual,Gasoline,November,2023,5,Spain
37900.0,SEAT,IBIZA,4.0,133000.0,Manual,Gasoline,November,2023,7,Spain
44000.0,SEAT,LEON,6.0,210000.0,Manual,Gasoline,December,2023,7,Spain
58000.0,SEAT,IBIZA,4.0,78000.0,Manual,Gasoline,December,2023,3,Spain
27500.0,SEAT,IBIZA,5.0,240000.0,Manual,Gasoline,December,2023,11,Spain
43000.0,SEAT,LEON,5.0,176000.0,Manual,Gasoline,December,2023,9,Spain
68000.0,SEAT,LEON,6.0,114000.0,Manual,Gasoline,December,2023,6,Spain
27500.0,SEAT,IBIZA,5.0,240000.0,Manual,Gasoline,December,2023,11,Spain
62500.0,SEAT,LEON,6.0,149000.0,Manual,Gasoline,November,2023,6,Spain
49900.0,SEAT,LEON,5.0,99000.0,Manual,Gasoline,November,2023,6,Spain
49900.0,SEAT,LEON,5.0,170000.0,Manual,Gasoline,November,2023,6,Spain
49900.0,SEAT,LEON,5.0,170000.0,Manual,Gasoline,November,2023,6,Spain
55000.0,SEAT,IBIZA,5.0,52000.0,Manual,Gasoline,December,2023,3,Spain
30000.0,SEAT,IBIZA,5.0,240000.0,Manual,Gasoline,November,2023,10,Spain
49900.0,SEAT,LEON,5.0,99000.0,Manual,Gasoline,November,2023,6,Spain
49900.0,SEAT,LEON,5.0,99000.0,Manual,Gasoline,November,2023,6,Spain
30000.0,SEAT,EXEO,7.0,300000.0,Manual,Gasoline,October,2023,13,Spain
49900.0,SEAT,LEON,5.0,99000.0,Manual,Gasoline,November,2023,6,Spain
43000.0,SEAT,LEON,5.0,130000.0,Manual,Gasoline,September,2023,10,Spain
48000.0,SEAT,LEON,5.0,105000.0,Manual,Gasoline,September,2023,6,Spain
45000.0,SEAT,LEON,5.0,161000.0,Manual,Gasoline,October,2023,8,Spain
30500.0,SEAT,IBIZA,4.0,177999.0,Manual,Gasoline,October,2023,7,Spain
60000.0,SEAT,LEON,6.0,116320.0,Manual,Gasoline,September,2023,5,Spain
68000.0,SEAT,LEON,6.0,90000.0,Manual,Gasoline,August,2023,4,Spain
63000.0,SEAT,LEON,6.0,114120.0,Manual,Gasoline,August,2023,5,Spain
61000.0,SEAT,LEON,6.0,115141.0,Manual,Gasoline,September,2023,5,Spain
46000.0,SEAT,LEON,6.0,220000.0,Automatic,Gasoline,September,2023,10,Spain
58500.0,SEAT,LEON,5.0,127000.0,Manual,Gasoline,August,2023,6,Spain
45000.0,SEAT,TOLEDO,6.0,80000.0,Automatic,Gasoline,August,2023,7,Spain
45000.0,SEAT,LEON,5.0,147000.0,Manual,Gasoline,August,2023,7,Spain
11500.0,SEAT,IBIZA,6.0,245800.0,Manual,Gasoline,June,2023,27,Spain
66000.0,SEAT,LEON,6.0,114121.0,Manual,Gasoline,August,2023,5,Spain
45000.0,SEAT,ALTEA,5.0,180000.0,Manual,Diesel,May,2023,7,Spain
50000.0,SEAT,LEON,6.0,78000.0,Manual,Gasoline,July,2023,7,Spain
4500.0,SEAT,TERRA,5.0,285474.0,Manual,Diesel,July,2023,34,Spain
20000.0,SEAT,EXEO,7.0,300000.0,Manual,Gasoline,May,2023,12,Spain
31000.0,SEAT,IBIZA,4.0,179000.0,Manual,Gasoline,August,2023,6,Spain
43500.0,SEAT,LEON,6.0,142000.0,Manual,Gasoline,August,2023,8,Spain
32000.0,SEAT,IBIZA,5.0,116000.0,Manual,Gasoline,June,2023,12,Spain
63500.0,SEAT,LEON,6.0,114212.0,Manual,Gasoline,August,2023,5,Spain
52000.0,SEAT,LEON,6.0,150000.0,Manual,Gasoline,May,2023,8,Spain
39000.0,SEAT,LEON,5.0,138000.0,Manual,Gasoline,March,2023,10,Spain
26800.0,SEAT,IBIZA,5.0,200000.0,Manual,Gasoline,March,2023,13,Spain
36000.0,SEAT,IBIZA,5.0,142000.0,Manual,Gasoline,May,2023,9,Spain
42000.0,SEAT,LEON,5.0,170000.0,Manual,Gasoline,March,2023,10,Spain
63000.0,SEAT,LEON,5.0,57000.0,Manual,Gasoline,April,2023,5,Spain
60000.0,SEAT,LEON,6.0,167000.0,Manual,Gasoline,March,2023,6,Spain
47000.0,SEAT,LEON,5.0,173000.0,Manual,Gasoline,April,2023,9,Spain
62000.0,SEAT,LEON,6.0,113000.0,Manual,Gasoline,February,2023,7,Spain
54000.0,SEAT,LEON,6.0,96000.0,Automatic,Gasoline,November,2022,9,Spain
47000.0,SEAT,LEON,6.0,128000.0,Manual,Gasoline,November,2022,9,Spain
44500.0,SEAT,LEON,6.0,98000.0,Manual,Gasoline,November,2022,6,Spain
54000.0,SEAT,LEON,6.0,126000.0,Manual,Gasoline,January,2023,9,Spain
27800.0,SEAT,IBIZA,5.0,160000.0,Manual,Gasoline,January,2023,10,Spain
27000.0,SEAT,LEON,6.0,175000.0,Manual,Gasoline,February,2023,12,Spain
72500.0,SEAT,ARONA,6.0,18000.0,Manual,Gasoline,January,2023,2,Spain
55000.0,SEAT,LEON,6.0,185000.0,Manual,Gasoline,November,2022,7,Spain
39000.0,SEAT,IBIZA,5.0,124000.0,Manual,Gasoline,November,2022,9,Spain
58000.0,SEAT,LEON,6.0,97000.0,Manual,Gasoline,December,2022,6,Spain
32000.0,SEAT,IBIZA,5.0,165000.0,Manual,Gasoline,January,2023,9,Spain
70000.0,SEAT,LEON,6.0,66000.0,Manual,Gasoline,February,2024,4,Spain
53500.0,SEAT,LEON,5.0,152000.0,Manual,Gasoline,February,2024,8,Spain
51500.0,SEAT,LEON,6.0,111000.0,Manual,Gasoline,February,2024,6,Spain
49000.0,SEAT,LEON,6.0,187000.0,Manual,Gasoline,February,2024,8,Spain
57000.0,SEAT,LEON STYLE,5.0,98000.0,Manual,Gasoline,February,2024,6,Spain
68000.0,SEAT,IBIZA,6.0,100000.0,Automatic,Gasoline,February,2024,4,Spain
71500.0,SEAT,LEON,6.0,66000.0,Manual,Gasoline,February,2024,4,Spain
64900.0,SEAT,IBIZA,6.0,114000.0,Manual,Gasoline,February,2024,4,Spain
49900.0,SEAT,IBIZA,4.0,92000.0,Manual,Gasoline,February,2024,3,Spain
62000.0,SEAT,LEON,6.0,118000.0,Manual,Gasoline,February,2024,7,Spain
37000.0,SEAT,LEON,5.0,190000.0,Manual,Gasoline,February,2024,10,Spain
71000.0,SEAT,LEON,6.0,60000.0,Manual,Gasoline,February,2024,4,Spain
66000.0,SEAT,LEON,6.0,100000.0,Manual,Gasoline,February,2024,6,Spain
44000.0,SEAT,LEON,5.0,231000.0,Manual,Gasoline,February,2024,10,Spain
52000.0,SEAT,IBIZA,4.0,46000.0,Manual,Gasoline,February,2024,2,Spain
39000.0,SEAT,IBIZA,4.0,66500.0,Manual,Gasoline,February,2024,7,Spain
65000.0,SEAT,LEON,6.0,79000.0,Manual,Gasoline,February,2024,6,Spain
44000.0,SEAT,IBIZA,4.0,51000.0,Manual,Gasoline,February,2024,6,Spain
69500.0,SEAT,LEON STYLE +,6.0,60000.0,Manual,Gasoline,February,2024,4,Spain
69500.0,SEAT,IBIZA BVA,6.0,125000.0,Automatic,Gasoline,February,2024,4,Spain
72000.0,SEAT,ARONA,6.0,91000.0,Automatic,Gasoline,February,2024,4,Spain
47900.0,SEAT,IBIZA,4.0,98000.0,Manual,Gasoline,February,2024,3,Spain
112000.0,SEAT,LEON,8.0,6500.0,Automatic,Gasoline,February,2024,1,Spain
68000.0,SEAT,IBIZA,6.0,107000.0,Manual,Gasoline,February,2024,4,Spain
39000.0,SEAT,LEON,5.0,177000.0,Manual,Gasoline,February,2024,10,Spain
122800.0,SEAT,LEON,8.0,70000.0,Automatic,Gasoline,February,2024,2,Spain
112000.0,SEAT,ATECA,8.0,60000.0,Automatic,Gasoline,February,2024,2,Spain
67000.0,SEAT,IBIZA,6.0,50000.0,Manual,Gasoline,February,2024,4,Spain
54000.0,SEAT,LEON,6.0,121000.0,Automatic,Gasoline,February,2024,10,Spain
46500.0,SEAT,IBIZA,4.0,55000.0,Manual,Gasoline,February,2024,5,Spain
38000.0,SEAT,IBIZA,4.0,160000.0,Manual,Gasoline,February,2024,6,Spain
52000.0,SEAT,IBIZA,4.0,110000.0,Manual,Gasoline,February,2024,4,Spain
105000.0,SEAT,ATECA,8.0,36000.0,Automatic,Gasoline,February,2024,3,Spain
79000.0,SEAT,IBIZA PLUS,6.0,14000.0,Automatic,Gasoline,January,2024,1,Spain
45900.0,SEAT,IBIZA,4.0,90000.0,Manual,Gasoline,February,2024,3,Spain
112000.0,SEAT,ATECA-TT OPTION,8.0,52000.0,Automatic,Gasoline,February,2024,3,Spain
107000.0,SEAT,ATECA-PREMIERE MAIN,8.0,47000.0,Automatic,Gasoline,February,2024,3,Spain
45000.0,SEAT,TOLEDO,6.0,84000.0,Automatic,Gasoline,February,2024,7,Spain
112000.0,SEAT,LEON,8.0,5000.0,Automatic,Gasoline,February,2024,2,Spain
45000.0,SEAT,LEON TSI STYLE,6.0,170000.0,Manual,Gasoline,February,2024,10,Spain
49000.0,SEAT,LEON,6.0,140000.0,Manual,Gasoline,February,2024,7,Spain
30000.0,SEAT,IBIZA,5.0,180000.0,Manual,Gasoline,February,2024,13,Spain
65000.0,SEAT,IBIZA,4.0,29000.0,Manual,Gasoline,February,2024,3,Spain
46900.0,SEAT,LEON SC,6.0,113000.0,Manual,Gasoline,January,2024,8,Spain
46000.0,SEAT,IBIZA,4.0,50800.0,Manual,Gasoline,February,2024,6,Spain
62500.0,SEAT,LEON STYLE,6.0,109000.0,Manual,Gasoline,February,2024,5,Spain
59000.0,SEAT,LEON STYLE +,6.0,130000.0,Manual,Gasoline,February,2024,6,Spain
70000.0,SEAT,ARONA,6.0,65000.0,Automatic,Gasoline,February,2024,4,Spain
83192.0,SEAT,IBIZA,4.0,27000.0,Manual,Gasoline,January,2024,3,Spain
55000.0,SEAT,LEON,6.0,73000.0,Manual,Gasoline,January,2024,6,Spain
39000.0,SEAT,IBIZA,4.0,140000.0,Manual,Gasoline,January,2024,6,Spain
47000.0,BMW,SERIE 7,24.0,300000.0,Automatic,Gasoline,November,2023,21,Germany
65000.0,BMW,SERIE 3,7.0,158000.0,Automatic,Gasoline,November,2023,11,Germany
85000.0,BMW,SERIE 3,7.0,130000.0,Automatic,Gasoline,November,2023,8,Germany
77000.0,BMW,SERIE 3,7.0,152000.0,Automatic,Gasoline,November,2023,6,Germany
33000.0,BMW,SERIE 1,7.0,175000.0,Manual,Gasoline,November,2023,15,Germany
45000.0,BMW,SERIE 1,7.0,189000.0,Automatic,Gasoline,November,2023,13,Germany
53000.0,BMW,CABRIOLET,10.0,194000.0,Manual,Gasoline,November,2023,15,Germany
47000.0,BMW,SERIE 5,18.0,195000.0,Automatic,Diesel,November,2023,20,Germany
22500.0,BMW,M3,9.0,220000.0,Manual,Gasoline,November,2023,27,Germany
69000.0,BMW,SERIE 3,7.0,181000.0,Automatic,Gasoline,November,2023,10,Germany
40000.0,BMW,SERIE 5,11.0,220000.0,Automatic,Gasoline,November,2023,18,Germany
40000.0,BMW,M,11.0,240000.0,Automatic,Diesel,November,2023,18,Germany
38000.0,BMW,SERIE 3,7.0,290000.0,Manual,Gasoline,November,2023,15,Germany
65000.0,BMW,SERIE 1,6.0,112000.0,Manual,Diesel,November,2023,11,Germany
25000.0,BMW,SERIE 3 GT,7.0,150000.0,Manual,Gasoline,November,2023,22,Germany
23500.0,BMW,SERIE 3,8.0,180000.0,Manual,Gasoline,November,2023,26,Germany
51000.0,BMW,X1,9.0,151000.0,Manual,Gasoline,November,2023,12,Germany
65000.0,BMW,SERIE 1,6.0,112000.0,Manual,Diesel,November,2023,11,Germany
70000.0,BMW,SERIE 3,7.0,108000.0,Automatic,Gasoline,November,2023,7,Germany
32500.0,BMW,M,5.0,123000.0,Manual,Gasoline,November,2023,14,Germany
38000.0,BMW,X5,12.0,215000.0,Automatic,Diesel,November,2023,22,Germany
40000.0,BMW,SERIE 3,9.0,166000.0,Manual,Gasoline,November,2023,14,Germany
90000.0,BMW,SERIE 5,9.0,143000.0,Automatic,Gasoline,November,2023,9,Germany
52000.0,BMW,X1,9.0,250000.0,Automatic,Gasoline,November,2023,12,Germany
65000.0,BMW,SERIE 1,7.0,240000.0,Automatic,Gasoline,November,2023,10,Germany
43000.0,BMW,SERIE 3,7.0,180000.0,Manual,Gasoline,November,2023,14,Germany
82000.0,BMW,SERIE 3 GT,7.0,120000.0,Automatic,Gasoline,November,2023,10,Germany
42000.0,BMW,SERIE 5,11.0,349000.0,Automatic,Gasoline,November,2023,17,Germany
45000.0,BMW,SERIE 5,10.0,235000.0,Manual,Diesel,November,2023,16,Germany
76000.0,BMW,SERIE 3,7.0,140000.0,Automatic,Gasoline,November,2023,11,Germany
79000.0,BMW,X1,7.0,133000.0,Automatic,Gasoline,November,2023,8,Germany
85000.0,BMW,SERIE 5,10.0,197000.0,Automatic,Diesel,November,2023,11,Germany
85000.0,BMW,X1,7.0,105000.0,Automatic,Gasoline,November,2023,7,Germany
78000.0,BMW,SERIE 3,7.0,120000.0,Automatic,Gasoline,November,2023,6,Germany
55000.0,BMW,SERIE 5,12.0,160000.0,Automatic,Gasoline,November,2023,18,Germany
95000.0,BMW,X6,15.0,190000.0,Automatic,Diesel,November,2023,15,Germany
69900.0,BMW,SERIE 3,8.0,200000.0,Automatic,Diesel,November,2023,10,Germany
60000.0,BMW,X1,9.0,197000.0,Automatic,Gasoline,November,2023,11,Germany
47200.0,BMW,SERIE 3,8.0,178000.0,Automatic,Gasoline,November,2023,15,Germany
47000.0,BMW,SERIE 5,18.0,195000.0,Automatic,Diesel,November,2023,20,Germany
67000.0,BMW,SERIE 3,7.0,167000.0,Manual,Gasoline,November,2023,8,Germany
21000.0,BMW,SERIE 1,7.0,280000.0,Manual,Diesel,November,2023,16,Germany
95000.0,BMW,SERIE 5,9.0,180000.0,Automatic,Gasoline,November,2023,7,Germany
80000.0,BMW,SERIE 3,7.0,140000.0,Automatic,Gasoline,November,2023,7,Germany
69500.0,BMW,X5,19.0,189000.0,Automatic,Gasoline,November,2023,14,Germany
95000.0,BMW,X1,7.0,88000.0,Manual,Gasoline,November,2023,7,Germany
59000.0,BMW,SERIE 3,7.0,270000.0,Automatic,Gasoline,November,2023,10,Germany
46000.0,BMW,X1,8.0,210000.0,Manual,Diesel,November,2023,13,Germany
85000.0,BMW,SERIE 3,7.0,145000.0,Automatic,Gasoline,November,2023,8,Germany
67500.0,BMW,X6,22.0,190000.0,Automatic,Gasoline,November,2023,16,Germany
45000.0,BMW,SERIE 1,7.0,171000.0,Manual,Gasoline,November,2023,11,Germany
85000.0,BMW,SERIE 3,7.0,111000.0,Automatic,Gasoline,November,2023,9,Germany
55000.0,BMW,SERIE 1,7.0,170000.0,Automatic,Gasoline,November,2023,12,Germany
52500.0,BMW,SERIE 1,7.0,169000.0,Automatic,Gasoline,November,2023,11,Germany
49500.0,BMW,SERIE 1,7.0,127000.0,Automatic,Gasoline,November,2023,12,Germany
72000.0,BMW,SERIE 3,7.0,170000.0,Automatic,Gasoline,November,2023,7,Germany
52500.0,BMW,SERIE 1,7.0,169000.0,Automatic,Gasoline,November,2023,12,Germany
68000.0,BMW,SERIE 6,24.0,163000.0,Automatic,Gasoline,November,2023,19,Germany
39500.0,BMW,SERIE 1,7.0,250000.0,Automatic,Gasoline,November,2023,13,Germany
33000.0,BMW,SERIE 5,11.0,237000.0,Automatic,Gasoline,November,2023,23,Germany
40000.0,BMW,SERIE 1,5.0,20000.0,Manual,Gasoline,November,2023,1,Germany
48000.0,BMW,SERIE 5,9.0,195000.0,Automatic,Gasoline,November,2023,15,Germany
52500.0,BMW,SERIE 1,7.0,169000.0,Automatic,Gasoline,December,2023,12,Germany
35000.0,BMW,SERIE 1,7.0,220000.0,Manual,Gasoline,December,2023,15,Germany
50000.0,BMW,SERIE 4 COUPE,7.0,161000.0,Manual,Diesel,December,2023,13,Germany
49000.0,BMW,SERIE 3,7.0,200000.0,Manual,Gasoline,December,2023,12,Germany
52500.0,BMW,SERIE 1,7.0,168000.0,Automatic,Gasoline,December,2023,12,Germany
20000.0,BMW,I3,7.0,214635.0,Manual,Gasoline,December,2023,28,Germany
52500.0,BMW,SERIE 1,7.0,169000.0,Automatic,Gasoline,December,2023,11,Germany
65000.0,BMW,SERIE 3,7.0,158000.0,Automatic,Gasoline,December,2023,11,Germany
78000.0,BMW,SERIE 3,7.0,120000.0,Automatic,Gasoline,December,2023,6,Germany
77000.0,BMW,SERIE 3,7.0,160000.0,Automatic,Gasoline,December,2023,6,Germany
46000.0,BMW,SERIE 3,9.0,250000.0,Automatic,Gasoline,November,2023,15,Germany
92000.0,BMW,X1,8.0,73000.0,Automatic,Gasoline,November,2023,6,Germany
77000.0,BMW,X5,19.0,130000.0,Automatic,Gasoline,November,2023,15,Germany
65000.0,BMW,SERIE 1,7.0,240000.0,Automatic,Gasoline,November,2023,10,Germany
68000.0,BMW,SERIE 1,7.0,117000.0,Automatic,Gasoline,November,2023,8,Germany
23500.0,BMW,SERIE 1,7.0,240000.0,Manual,Diesel,November,2023,15,Germany
88500.0,BMW,SERIE 5,10.0,183000.0,Manual,Gasoline,December,2023,9,Germany
67900.0,BMW,SERIE 3,7.0,166000.0,Manual,Gasoline,November,2023,8,Germany
69500.0,BMW,X5,19.0,189000.0,Automatic,Gasoline,November,2023,14,Germany
92000.0,BMW,X6,20.0,150000.0,Automatic,Diesel,September,2023,14,Germany
40000.0,BMW,SERIE 1,7.0,161400.0,Manual,Diesel,December,2023,13,Germany
78000.0,BMW,SERIE 3,7.0,180000.0,Automatic,Gasoline,October,2023,9,Germany
60000.0,BMW,SERIE 5,11.0,143000.0,Manual,Gasoline,October,2023,17,Germany
57000.0,BMW,SERIE 5,12.0,190000.0,Automatic,Diesel,October,2023,16,Germany
39000.0,BMW,SERIE 3,7.0,164000.0,Manual,Gasoline,September,2023,14,Germany
46000.0,BMW,X5,12.0,150000.0,Automatic,Diesel,October,2023,21,Germany
39500.0,BMW,SERIE 3,7.0,180000.0,Manual,Gasoline,September,2023,15,Germany
49000.0,BMW,X1,9.0,143000.0,Automatic,Gasoline,September,2023,11,Germany
15000.0,BMW,SERIE 5,10.0,350000.0,Manual,Gasoline,September,2023,32,Germany
72000.0,BMW,SERIE 6,17.0,184000.0,Automatic,Gasoline,September,2023,15,Germany
13000.0,BMW,SERIE 3,7.0,222000.0,Manual,Gasoline,September,2023,34,Germany
78000.0,BMW,SERIE 3,8.0,120000.0,Automatic,Gasoline,August,2023,6,Germany
36000.0,BMW,SERIE 3,7.0,250000.0,Manual,Diesel,August,2023,16,Germany
26000.0,BMW,SERIE 1,6.0,250000.0,Manual,Gasoline,August,2023,15,Germany
16500.0,BMW,M5,10.0,215000.0,Manual,Gasoline,August,2023,26,Germany
40000.0,BMW,SERIE 1,6.0,114000.0,Manual,Gasoline,May,2023,11,Germany
72000.0,BMW,SERIE 3,7.0,150000.0,Automatic,Gasoline,May,2023,7,Germany
49500.0,BMW,SERIE 1,7.0,119000.0,Automatic,Gasoline,August,2023,11,Germany
39000.0,BMW,SERIE 5,11.0,237000.0,Automatic,Diesel,August,2023,19,Germany
40000.0,BMW,SERIE 1,7.0,116000.0,Manual,Gasoline,July,2023,13,Germany
36000.0,BMW,SERIE 1,7.0,150000.0,Manual,Gasoline,August,2023,14,Germany
25000.0,BMW,SERIE 3,9.0,120000.0,Manual,Gasoline,July,2023,20,Germany
35000.0,BMW,SERIE 1,7.0,165000.0,Manual,Gasoline,July,2023,14,Germany
51000.0,BMW,SERIE 3,8.0,190000.0,Automatic,Gasoline,May,2023,14,Germany
41500.0,BMW,SERIE 3,7.0,194700.0,Manual,Diesel,May,2023,16,Germany
21000.0,BMW,M3,4.0,265000.0,Manual,Gasoline,May,2023,31,Germany
29500.0,BMW,SERIE 3,7.0,215000.0,Manual,Diesel,March,2023,21,Germany
12000.0,BMW,I3,7.0,268441.0,Manual,Diesel,March,2023,35,Germany
78000.0,BMW,SERIE 3,9.0,130000.0,Automatic,Gasoline,March,2023,6,Germany
75000.0,BMW,SERIE 5,10.0,223000.0,Automatic,Diesel,May,2023,13,Germany
18000.0,BMW,SERIE 5,10.0,250000.0,Manual,Gasoline,May,2023,26,Germany
84000.0,BMW,SERIE 5,10.0,180000.0,Automatic,Diesel,April,2023,12,Germany
36000.0,BMW,SERIE 1,7.0,185000.0,Manual,Gasoline,March,2023,17,Germany
37500.0,BMW,SERIE 1,7.0,163000.0,Manual,Gasoline,March,2023,13,Germany
49500.0,BMW,SERIE 5,18.0,184000.0,Automatic,Diesel,March,2023,20,Germany
65000.0,BMW,SERIE 3,10.0,170000.0,Automatic,Gasoline,March,2023,11,Germany
73000.0,BMW,SERIE 3,7.0,260000.0,Manual,Diesel,April,2023,11,Germany
57000.0,BMW,SERIE 3,7.0,158000.0,Manual,Gasoline,May,2023,11,Germany
87000.0,BMW,SERIE 5,10.0,200000.0,Automatic,Diesel,March,2023,10,Germany
58000.0,BMW,X1,9.0,122000.0,Manual,Gasoline,February,2023,12,Germany
11111.0,BMW,SERIE 3,7.0,160000.0,Manual,Gasoline,December,2022,14,Germany
89000.0,BMW,SERIE 3,7.0,146000.0,Automatic,Gasoline,November,2022,10,Germany
26000.0,BMW,SERIE 1,7.0,255000.0,Manual,Gasoline,December,2022,19,Germany
72000.0,BMW,SERIE 3,10.0,130000.0,Manual,Diesel,November,2022,10,Germany
55000.0,BMW,X1,9.0,194000.0,Automatic,Gasoline,November,2022,14,Germany
41000.0,BMW,SERIE 1,7.0,150000.0,Manual,Gasoline,December,2022,11,Germany
43000.0,BMW,SERIE 5,9.0,160000.0,Manual,Gasoline,December,2022,16,Germany
10500.0,BMW,SERIE 5,7.0,300000.0,Manual,Diesel,February,2023,34,Germany
36000.0,BMW,SERIE 3,7.0,200000.0,Manual,Gasoline,December,2022,16,Germany
25000.0,BMW,SERIE 3,10.0,196000.0,Manual,Gasoline,January,2023,24,Germany
94500.0,BMW,X6,15.0,219000.0,Automatic,Diesel,February,2023,15,Germany
45000.0,BMW,SERIE 7 INDIVIDUEL,22.0,300000.0,Automatic,Gasoline,February,2024,16,Germany
168000.0,BMW,SERIE 5 LUXYRY LINE,10.0,46000.0,Automatic,Gasoline,February,2024,6,Germany
55000.0,BMW,SERIE 7 740,22.0,220000.0,Automatic,Gasoline,February,2024,16,Germany
82000.0,BMW,SERIE 2 ACTIVE TOURER PACK M,7.0,140000.0,Automatic,Gasoline,February,2024,9,Germany
110000.0,BMW,SERIE 4 COUPE,7.0,78000.0,Automatic,Gasoline,February,2024,7,Germany
85000.0,BMW,SERIE 3,7.0,152000.0,Automatic,Gasoline,February,2024,8,Germany
118000.0,BMW,SERIE 1 SPORT LINE,8.0,80000.0,Automatic,Gasoline,February,2024,4,Germany
88000.0,BMW,X1,7.0,110000.0,Automatic,Gasoline,February,2024,8,Germany
130000.0,BMW,SERIE 4 GRAN COUPE LUXURY,7.0,140000.0,Automatic,Gasoline,February,2024,5,Germany
80000.0,BMW,SERIE 3,7.0,167000.0,Automatic,Gasoline,February,2024,8,Germany
100000.0,BMW,SERIE 7,30.0,140000.0,Automatic,Gasoline,February,2024,14,Germany
152000.0,BMW,SERIE 4 GRAN COUPE KIT M,7.0,90000.0,Automatic,Gasoline,February,2024,5,Germany
168000.0,BMW,SERIE 5,10.0,59000.0,Automatic,Gasoline,February,2024,7,Germany
75000.0,BMW,SERIE 2 ACTIVE TOURER,7.0,114000.0,Automatic,Gasoline,February,2024,8,Germany
178000.0,BMW,SERIE 5,10.0,75000.0,Automatic,Gasoline,February,2024,4,Germany
75000.0,BMW,X3,11.0,215000.0,Automatic,Gasoline,February,2024,10,Germany
77000.0,BMW,SERIE 5,10.0,197000.0,Automatic,Gasoline,February,2024,12,Germany
115000.0,BMW,SERIE 4 GRAN COUPE,7.0,51000.0,Automatic,Gasoline,February,2024,5,Germany
88000.0,BMW,SERIE 3 318I,7.0,117000.0,Automatic,Gasoline,February,2024,7,Germany
118000.0,BMW,SERIE 5,9.0,120000.0,Automatic,Gasoline,February,2024,8,Germany
47000.0,BMW,SERIE 1,7.0,226000.0,Manual,Gasoline,February,2024,12,Germany
215000.0,BMW,SERIE 3 KIT M,10.0,4000.0,Automatic,Gasoline,February,2024,1,Germany
72900.0,BMW,SERIE 3,10.0,170000.0,Automatic,Gasoline,February,2024,11,Germany
115000.0,BMW,SERIE 4 GRAN COUPE KIT M,10.0,140000.0,Automatic,Gasoline,February,2024,8,Germany
125000.0,BMW,SERIE 4 GRAN COUPE M,7.0,110000.0,Automatic,Gasoline,February,2024,7,Germany
92000.0,BMW,SERIE 1 PACK SPORT,7.0,70000.0,Automatic,Gasoline,February,2024,4,Germany
144000.0,BMW,X1 FACELIFT PACK M,8.0,87000.0,Automatic,Gasoline,February,2024,4,Germany
93000.0,BMW,X1,8.0,85000.0,Automatic,Gasoline,February,2024,6,Germany
268000.0,BMW,X4 PACK M,10.0,73000.0,Automatic,Gasoline,February,2024,4,Germany
76500.0,BMW,SERIE 3 KIT M,7.0,116000.0,Automatic,Gasoline,February,2024,8,Germany
112000.0,BMW,SERIE 4 COUPE,10.0,155000.0,Automatic,Gasoline,February,2024,9,Germany
69500.0,BMW,SERIE 1,7.0,102000.0,Automatic,Gasoline,February,2024,7,Germany
117000.0,BMW,SERIE 3 M,7.0,86000.0,Automatic,Gasoline,February,2024,6,Germany
47000.0,BMW,SERIE 3,7.0,99000.0,Manual,Gasoline,February,2024,14,Germany
78800.0,BMW,SERIE 2 ACTIVE TOURER PACK M,7.0,142000.0,Automatic,Gasoline,February,2024,9,Germany
143000.0,BMW,SERIE 4 GRAN COUPE,7.0,57000.0,Automatic,Gasoline,February,2024,4,Germany
190000.0,BMW,SERIE 5 BUSINESS LINE,10.0,65500.0,Automatic,Gasoline,February,2024,4,Germany
